Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id
188629,4/27/2019 23:22,89,1,14,611
190402,4/27/2019 23:26,33,2,91,612
179626,4/27/2019 23:26,67,1,57,613
184466,4/27/2019 23:30,24,1,47,614
186223,4/27/2019 23:30,25,1,62,615
180219,4/27/2019 23:32,47,1,43,616
184114,4/27/2019 23:36,12,1,43,617
187137,4/27/2019 23:37,73,1,7,618
189125,4/27/2019 23:38,87,1,12,619
187531,4/27/2019 23:41,58,1,65,620
189292,4/27/2019 23:43,69,1,83,621
179267,4/27/2019 23:47,84,1,45,622
249478,4/27/2019 23:47,58,2,74,623
249479,4/27/2019 23:47,74,1,96,624
183652,4/27/2019 23:49,72,1,81,625
177992,4/27/2019 23:50,14,1,92,626
249480,4/27/2019 23:51,50,1,89,627
249481,4/27/2019 23:51,37,1,34,628
193618,4/27/2019 23:52,2,1,49,629
189893,4/27/2019 23:54,96,1,94,630
193099,4/27/2019 23:57,61,1,60,631
190542,4/28/2019 0:05,98,1,24,1
179031,4/28/2019 0:10,81,1,4,2
189621,4/28/2019 0:14,62,1,73,3
180277,4/28/2019 0:19,42,1,69,4
177607,4/28/2019 0:21,78,1,14,5
184552,4/28/2019 0:40,43,1,39,6
193804,4/28/2019 0:48,90,1,61,7
185485,4/28/2019 0:52,16,1,52,8
178925,4/28/2019 1:09,65,1,72,9
182984,4/28/2019 1:10,80,1,79,10
193762,4/28/2019 1:13,76,1,80,11
191257,4/28/2019 1:34,88,1,15,12
190468,4/28/2019 1:37,63,1,42,13
249482,4/28/2019 1:43,1,1,55,14
249483,4/28/2019 1:43,46,1,18,15
188085,4/28/2019 1:46,88,1,36,16
185497,4/28/2019 1:52,75,1,16,17
249484,4/28/2019 1:53,48,1,39,18
249485,4/28/2019 1:53,60,1,44,19
181128,4/28/2019 1:54,64,1,30,20
189393,4/28/2019 1:57,92,1,79,21
178444,4/28/2019 2:11,94,2,51,22
182352,4/28/2019 2:40,37,1,34,23
181678,4/28/2019 2:53,37,1,43,24
179547,4/28/2019 3:45,5,1,36,25
185141,4/28/2019 4:16,92,1,24,26
193127,4/28/2019 4:27,90,1,84,27
180760,4/28/2019 4:49,13,2,72,28
189848,4/28/2019 5:27,80,1,15,29
193799,4/28/2019 5:33,44,1,50,30
178224,4/28/2019 5:37,47,1,23,31
180597,4/28/2019 5:57,83,2,32,32
188300,4/28/2019 6:03,93,1,63,33
176944,4/28/2019 6:22,20,1,17,34
188656,4/28/2019 6:34,85,1,75,35
191940,4/28/2019 6:35,1,1,57,36
178876,4/28/2019 6:40,41,1,73,37
179011,4/28/2019 7:13,41,1,54,38
177950,4/28/2019 7:28,100,1,53,39
193408,4/28/2019 7:41,7,1,15,40
181062,4/28/2019 7:46,10,1,5,41
249486,4/28/2019 7:46,5,1,92,42
249487,4/28/2019 7:46,20,1,45,43
185113,4/28/2019 7:52,46,2,69,44
192866,4/28/2019 7:54,87,1,7,45
188798,4/28/2019 7:57,98,1,49,46
194039,4/28/2019 8:01,97,2,57,47
179904,4/28/2019 8:05,85,1,91,48
185305,4/28/2019 8:14,90,1,88,49
186647,4/28/2019 8:15,14,1,100,50
180994,4/28/2019 8:17,1,1,44,51
193740,4/28/2019 8:17,57,1,70,52
184433,4/28/2019 8:21,1,1,77,53
186294,4/28/2019 8:23,82,1,68,54
176968,4/28/2019 8:30,9,1,29,55
185716,4/28/2019 8:32,79,2,11,56
186871,4/28/2019 8:37,39,1,62,57
184622,4/28/2019 8:43,47,1,100,58
184563,4/28/2019 8:45,48,1,61,59
181026,4/28/2019 8:46,19,1,93,60
184394,4/28/2019 8:50,30,1,69,61
194086,4/28/2019 8:50,22,1,52,62
192613,4/28/2019 8:52,45,1,92,63
181711,4/28/2019 8:55,71,1,34,64
188562,4/28/2019 8:56,6,1,3,65
186504,4/28/2019 9:01,64,1,25,66
179210,4/28/2019 9:07,70,1,78,67
178021,4/28/2019 9:07,6,1,9,68
178116,4/28/2019 9:07,43,1,79,69
182279,4/28/2019 9:08,89,1,99,70
192839,4/28/2019 9:10,5,1,19,71
190993,4/28/2019 9:13,55,2,45,72
189777,4/28/2019 9:21,76,1,93,73
187797,4/28/2019 9:22,67,1,55,74
189774,4/28/2019 9:26,62,1,71,75
188257,4/28/2019 9:28,63,1,1,76
186602,4/28/2019 9:28,25,1,35,77
188959,4/28/2019 9:32,45,1,80,78
186928,4/28/2019 9:33,68,1,75,79
183404,4/28/2019 9:34,14,1,22,80
191937,4/28/2019 9:38,45,1,3,81
249488,4/28/2019 9:38,53,1,85,82
249489,4/28/2019 9:38,90,1,49,83
193489,4/28/2019 9:40,76,1,98,84
187277,4/28/2019 9:43,80,1,53,85
185154,4/28/2019 9:45,53,1,38,86
192054,4/28/2019 9:46,99,1,47,87
190547,4/28/2019 9:50,59,1,97,88
188263,4/28/2019 9:51,29,1,11,89
193632,4/28/2019 9:52,65,1,78,90
189120,4/28/2019 9:52,77,1,12,91
190969,4/28/2019 9:55,15,1,55,92
183988,4/28/2019 9:57,49,1,4,93
183328,4/28/2019 9:58,34,1,63,94
191313,4/28/2019 9:58,74,2,36,95
189136,4/28/2019 9:58,14,1,2,96
178798,4/28/2019 10:02,37,1,81,97
188805,4/28/2019 10:04,86,1,55,98
186730,4/28/2019 10:05,97,1,30,99
249490,4/28/2019 10:07,14,1,81,100
249491,4/28/2019 10:07,84,1,67,101
185294,4/28/2019 10:10,64,2,68,102
185191,4/28/2019 10:11,91,1,23,103
187420,4/28/2019 10:11,91,1,52,104
178972,4/28/2019 10:11,11,1,97,105
186368,4/28/2019 10:12,35,1,14,106
181708,4/28/2019 10:15,18,2,30,107
185715,4/28/2019 10:16,40,1,12,108
183260,4/28/2019 10:16,46,1,63,109
183929,4/28/2019 10:19,40,1,18,110
190376,4/28/2019 10:20,100,1,23,111
193022,4/28/2019 10:22,2,1,61,112
180622,4/28/2019 10:23,76,1,34,113
191747,4/28/2019 10:27,42,1,94,114
191860,4/28/2019 10:33,26,1,37,115
188903,4/28/2019 10:33,47,1,39,116
187044,4/28/2019 10:34,68,2,15,117
191356,4/28/2019 10:36,94,2,35,118
249492,4/28/2019 10:37,18,1,3,119
249493,4/28/2019 10:37,36,1,36,120
191387,4/28/2019 10:39,14,1,48,121
183767,4/28/2019 10:40,18,1,4,122
179644,4/28/2019 10:40,30,1,81,123
181686,4/28/2019 10:41,84,1,46,124
188925,4/28/2019 10:43,4,2,50,125
193597,4/28/2019 10:43,32,1,17,126
176624,4/28/2019 10:44,75,1,64,127
190887,4/28/2019 10:46,34,1,73,128
179446,4/28/2019 10:47,36,3,36,129
180796,4/28/2019 10:48,89,2,43,130
190520,4/28/2019 10:48,93,1,56,131
189578,4/28/2019 10:51,15,1,97,132
179429,4/28/2019 10:52,23,1,75,133
181143,4/28/2019 10:54,37,1,34,134
183007,4/28/2019 10:55,45,1,69,135
189907,4/28/2019 10:56,86,1,8,136
183421,4/28/2019 10:57,29,1,47,137
188164,4/28/2019 10:58,96,1,56,138
185537,4/28/2019 10:59,79,1,72,139
180029,4/28/2019 10:59,20,1,67,140
179204,4/28/2019 11:03,4,2,45,141
188090,4/28/2019 11:04,69,1,25,142
190244,4/28/2019 11:06,87,1,50,143
183683,4/28/2019 11:09,16,1,33,144
184446,4/28/2019 11:10,100,1,98,145
184856,4/28/2019 11:15,18,1,54,146
187381,4/28/2019 11:15,84,1,2,147
177099,4/28/2019 11:16,11,1,9,148
178738,4/28/2019 11:17,89,1,8,149
176999,4/28/2019 11:19,87,1,62,150
178207,4/28/2019 11:21,31,2,65,151
190721,4/28/2019 11:28,13,1,66,152
182649,4/28/2019 11:28,100,1,62,153
192332,4/28/2019 11:31,47,2,63,154
186988,4/28/2019 11:31,58,1,41,155
189449,4/28/2019 11:31,15,1,14,156
187158,4/28/2019 11:31,25,1,27,157
183594,4/28/2019 11:34,23,1,72,158
192533,4/28/2019 11:35,65,1,53,159
178205,4/28/2019 11:36,20,2,84,160
177005,4/28/2019 11:38,33,1,34,161
176576,4/28/2019 11:42,55,1,78,162
185722,4/28/2019 11:44,82,1,50,163
183090,4/28/2019 11:47,25,2,57,164
181452,4/28/2019 11:51,8,1,89,165
191527,4/28/2019 11:53,51,1,95,166
185195,4/28/2019 11:56,79,1,32,167
193704,4/28/2019 11:58,92,2,33,168
182559,4/28/2019 11:58,20,1,31,169
177079,4/28/2019 12:06,46,1,87,170
176790,4/28/2019 12:07,24,1,67,171
188500,4/28/2019 12:07,20,1,43,172
182720,4/28/2019 12:07,2,1,73,173
179794,4/28/2019 12:08,24,1,72,174
191494,4/28/2019 12:09,93,1,100,175
188305,4/28/2019 12:12,5,1,90,176
193869,4/28/2019 12:14,2,1,39,177
180578,4/28/2019 12:15,79,1,70,178
187804,4/28/2019 12:16,94,1,94,179
188354,4/28/2019 12:17,45,1,90,180
189779,4/28/2019 12:17,91,1,92,181
191303,4/28/2019 12:17,59,1,29,182
188005,4/28/2019 12:18,6,1,56,183
190351,4/28/2019 12:19,69,1,10,184
183494,4/28/2019 12:20,4,1,27,185
186143,4/28/2019 12:25,27,1,68,186
178083,4/28/2019 12:26,42,1,45,187
190850,4/28/2019 12:27,57,1,52,188
181458,4/28/2019 12:28,91,1,19,189
185120,4/28/2019 12:29,95,1,6,190
182545,4/28/2019 12:30,93,1,23,191
184467,4/28/2019 12:33,59,1,11,192
184289,4/28/2019 12:34,43,1,31,193
191613,4/28/2019 12:36,60,1,56,194
190953,4/28/2019 12:38,12,2,85,195
182459,4/28/2019 12:40,88,1,87,196
177322,4/28/2019 12:41,65,1,68,197
184595,4/28/2019 12:41,71,1,1,198
187908,4/28/2019 12:42,44,2,17,199
181405,4/28/2019 12:44,26,1,40,200
182069,4/28/2019 12:45,83,1,7,201
193443,4/28/2019 12:48,67,2,25,202
178660,4/28/2019 12:49,88,1,44,203
182558,4/28/2019 12:49,36,1,71,204
177110,4/28/2019 12:56,56,2,96,205
189361,4/28/2019 12:58,81,1,76,206
186154,4/28/2019 12:58,96,1,52,207
180754,4/28/2019 12:59,43,1,8,208
189531,4/28/2019 13:00,81,1,74,209
186625,4/28/2019 13:00,74,1,93,210
249494,4/28/2019 13:01,39,1,14,211
249495,4/28/2019 13:01,40,1,16,212
186217,4/28/2019 13:01,92,1,92,213
183770,4/28/2019 13:01,87,1,10,214
192935,4/28/2019 13:02,55,1,1,215
187428,4/28/2019 13:03,60,1,66,216
178740,4/28/2019 13:04,99,1,44,217
179020,4/28/2019 13:04,49,1,82,218
191308,4/28/2019 13:04,84,1,92,219
187894,4/28/2019 13:06,35,1,82,220
191786,4/28/2019 13:07,86,1,63,221
180691,4/28/2019 13:08,10,1,12,222
184536,4/28/2019 13:09,76,1,31,223
179413,4/28/2019 13:10,87,2,99,224
186355,4/28/2019 13:19,75,1,91,225
191140,4/28/2019 13:21,95,1,28,226
191598,4/28/2019 13:25,55,1,92,227
192942,4/28/2019 13:26,32,1,11,228
180504,4/28/2019 13:26,42,1,6,229
182095,4/28/2019 13:27,91,1,18,230
188591,4/28/2019 13:28,83,1,39,231
189861,4/28/2019 13:30,37,1,91,232
177738,4/28/2019 13:33,26,1,61,233
192914,4/28/2019 13:33,90,2,27,234
193024,4/28/2019 13:35,93,1,98,235
249496,4/28/2019 13:36,6,1,36,236
249497,4/28/2019 13:36,35,1,40,237
189485,4/28/2019 13:37,98,2,100,238
178143,4/28/2019 13:41,41,1,21,239
177010,4/28/2019 13:42,101,1,6,240
249498,4/28/2019 13:46,59,1,94,241
249499,4/28/2019 13:46,67,1,44,242
189919,4/28/2019 13:49,45,1,31,243
188002,4/28/2019 13:50,24,1,76,244
179443,4/28/2019 13:52,61,1,79,245
180313,4/28/2019 13:53,95,1,14,246
181436,4/28/2019 13:54,64,1,73,247
190538,4/28/2019 13:55,6,1,3,248
178354,4/28/2019 13:56,70,1,3,249
189607,4/28/2019 13:56,34,3,94,250
186204,4/28/2019 13:56,47,1,16,251
189800,4/28/2019 13:59,14,1,51,252
187388,4/28/2019 14:00,9,1,50,253
181043,4/28/2019 14:04,16,1,33,254
191018,4/28/2019 14:06,69,1,59,255
188259,4/28/2019 14:09,33,1,76,256
184674,4/28/2019 14:09,11,1,36,257
179806,4/28/2019 14:12,98,1,27,258
192540,4/28/2019 14:16,38,1,75,259
191646,4/28/2019 14:17,63,1,95,260
178289,4/28/2019 14:17,74,1,41,261
187090,4/28/2019 14:18,5,2,42,262
190238,4/28/2019 14:19,76,1,74,263
184002,4/28/2019 14:19,76,1,70,264
183646,4/28/2019 14:23,14,1,98,265
183005,4/28/2019 14:23,51,1,71,266
181820,4/28/2019 14:24,15,1,12,267
187193,4/28/2019 14:26,13,2,80,268
185800,4/28/2019 14:28,17,1,78,269
187845,4/28/2019 14:31,45,1,63,270
192714,4/28/2019 14:32,22,2,81,271
181972,4/28/2019 14:32,98,2,26,272
181649,4/28/2019 14:33,88,1,49,273
191448,4/28/2019 14:33,30,2,8,274
189872,4/28/2019 14:34,37,1,90,275
178652,4/28/2019 14:36,50,1,66,276
194092,4/28/2019 14:36,52,2,16,277
179451,4/28/2019 14:38,82,1,90,278
193011,4/28/2019 14:39,85,2,92,279
181508,4/28/2019 14:39,14,1,30,280
185189,4/28/2019 14:47,74,1,59,281
176954,4/28/2019 14:49,4,1,60,282
193596,4/28/2019 14:50,25,1,4,283
181213,4/28/2019 14:51,45,4,66,284
187846,4/28/2019 14:52,64,1,62,285
185682,4/28/2019 14:54,63,2,75,286
183698,4/28/2019 14:56,20,1,64,287
178505,4/28/2019 14:57,45,1,57,288
194004,4/28/2019 14:59,57,1,97,289
193453,4/28/2019 14:59,91,1,67,290
184675,4/28/2019 15:00,1,1,17,291
192375,4/28/2019 15:01,5,1,60,292
180173,4/28/2019 15:01,95,1,22,293
187660,4/28/2019 15:03,45,1,44,294
179768,4/28/2019 15:11,65,1,82,295
190764,4/28/2019 15:12,8,1,99,296
191072,4/28/2019 15:14,63,1,37,297
183801,4/28/2019 15:15,9,1,20,298
184101,4/28/2019 15:18,22,3,20,299
188891,4/28/2019 15:21,62,1,3,300
187749,4/28/2019 15:24,99,1,76,301
182441,4/28/2019 15:25,55,1,19,302
178061,4/28/2019 15:27,32,1,26,303
189925,4/28/2019 15:29,7,1,96,304
190227,4/28/2019 15:38,101,1,59,305
179815,4/28/2019 15:42,18,2,52,306
180174,4/28/2019 15:42,76,1,78,307
193821,4/28/2019 15:44,51,1,18,308
177265,4/28/2019 15:45,15,1,12,309
186548,4/28/2019 15:46,71,1,2,310
187648,4/28/2019 15:50,43,1,26,311
189950,4/28/2019 15:52,7,2,86,312
180943,4/28/2019 15:56,44,1,48,313
187063,4/28/2019 16:01,79,1,44,314
190091,4/28/2019 16:05,61,1,7,315
185117,4/28/2019 16:08,29,1,42,316
176639,4/28/2019 16:14,100,1,64,317
186578,4/28/2019 16:14,79,1,38,318
193673,4/28/2019 16:15,57,1,52,319
192297,4/28/2019 16:16,67,1,67,320
181514,4/28/2019 16:18,87,1,22,321
185591,4/28/2019 16:18,44,1,7,322
187800,4/28/2019 16:19,63,1,53,323
182762,4/28/2019 16:19,22,3,25,324
190499,4/28/2019 16:19,83,1,22,325
188015,4/28/2019 16:21,53,1,77,326
178136,4/28/2019 16:22,13,1,45,327
190912,4/28/2019 16:22,2,1,18,328
177172,4/28/2019 16:23,23,1,9,329
190803,4/28/2019 16:26,91,3,44,330
182401,4/28/2019 16:27,87,1,80,331
187106,4/28/2019 16:29,43,1,81,332
193990,4/28/2019 16:32,76,1,44,333
193442,4/28/2019 16:35,8,1,40,334
185137,4/28/2019 16:38,19,1,60,335
187230,4/28/2019 16:38,73,1,73,336
192477,4/28/2019 16:39,38,2,44,337
249500,4/28/2019 16:40,97,3,2,338
249501,4/28/2019 16:40,42,1,7,339
249502,4/28/2019 16:40,81,1,21,340
183759,4/28/2019 16:44,82,1,44,341
249503,4/28/2019 16:46,60,1,11,342
249504,4/28/2019 16:46,22,1,14,343
187330,4/28/2019 16:46,17,1,13,344
187864,4/28/2019 16:48,74,1,55,345
193785,4/28/2019 16:50,4,1,49,346
184607,4/28/2019 16:52,95,1,65,347
192159,4/28/2019 16:54,89,1,59,348
180482,4/28/2019 16:55,31,1,60,349
184697,4/28/2019 16:58,92,1,13,350
189459,4/28/2019 16:59,66,1,80,351
176932,4/28/2019 17:02,1,1,14,352
189775,4/28/2019 17:04,55,1,61,353
178901,4/28/2019 17:07,21,1,42,354
187956,4/28/2019 17:08,64,1,89,355
177390,4/28/2019 17:14,18,1,23,356
187459,4/28/2019 17:14,91,1,50,357
186379,4/28/2019 17:14,24,1,20,358
179802,4/28/2019 17:20,51,1,80,359
188075,4/28/2019 17:21,74,1,81,360
178349,4/28/2019 17:21,85,1,50,361
180939,4/28/2019 17:23,89,1,31,362
179120,4/28/2019 17:25,40,3,10,363
180821,4/28/2019 17:26,68,1,42,364
193469,4/28/2019 17:28,9,1,74,365
191413,4/28/2019 17:28,10,1,47,366
181829,4/28/2019 17:29,81,1,77,367
183660,4/28/2019 17:32,55,1,11,368
187706,4/28/2019 17:33,77,1,53,369
179439,4/28/2019 17:34,56,2,35,370
179690,4/28/2019 17:35,39,1,43,371
193601,4/28/2019 17:41,62,1,5,372
178450,4/28/2019 17:44,38,1,76,373
183412,4/28/2019 17:46,60,1,50,374
190943,4/28/2019 17:48,101,1,85,375
179075,4/28/2019 17:49,89,1,36,376
191587,4/28/2019 17:49,94,1,75,377
184686,4/28/2019 17:53,35,1,2,378
176979,4/28/2019 17:53,57,2,45,379
192848,4/28/2019 17:53,50,1,88,380
190497,4/28/2019 17:54,3,1,82,381
186303,4/28/2019 17:54,30,1,58,382
185874,4/28/2019 18:00,83,1,71,383
181121,4/28/2019 18:01,101,1,35,384
249505,4/28/2019 18:01,87,1,6,385
182877,4/28/2019 18:01,30,1,100,386
249506,4/28/2019 18:01,45,1,25,387
249507,4/28/2019 18:03,101,1,71,388
249508,4/28/2019 18:03,26,1,33,389
192338,4/28/2019 18:04,76,2,35,390
176699,4/28/2019 18:04,49,1,48,391
184954,4/28/2019 18:06,66,1,46,392
184267,4/28/2019 18:06,83,2,42,393
191179,4/28/2019 18:07,91,1,83,394
191432,4/28/2019 18:07,23,1,43,395
176848,4/28/2019 18:09,27,1,42,396
186939,4/28/2019 18:10,75,1,68,397
191526,4/28/2019 18:11,38,1,42,398
249509,4/28/2019 18:12,100,1,42,399
249510,4/28/2019 18:12,35,1,2,400
178233,4/28/2019 18:14,34,1,12,401
192423,4/28/2019 18:14,69,1,36,402
191908,4/28/2019 18:15,95,1,92,403
178232,4/28/2019 18:16,55,1,30,404
193133,4/28/2019 18:16,13,1,77,405
189877,4/28/2019 18:17,83,1,79,406
185689,4/28/2019 18:17,65,1,25,407
180581,4/28/2019 18:20,72,1,84,408
185882,4/28/2019 18:20,16,2,38,409
183160,4/28/2019 18:21,2,1,28,410
189543,4/28/2019 18:26,35,2,4,411
187595,4/28/2019 18:26,100,1,64,412
179187,4/28/2019 18:29,45,1,9,413
183967,4/28/2019 18:30,54,1,92,414
177988,4/28/2019 18:32,36,1,81,415
179422,4/28/2019 18:32,42,1,12,416
192910,4/28/2019 18:36,33,1,2,417
190327,4/28/2019 18:40,10,1,9,418
186521,4/28/2019 18:41,49,1,78,419
180897,4/28/2019 18:41,57,1,28,420
183764,4/28/2019 18:42,90,1,58,421
185163,4/28/2019 18:44,1,1,24,422
178952,4/28/2019 18:45,49,1,59,423
186608,4/28/2019 18:45,56,1,48,424
249511,4/28/2019 18:50,41,1,73,425
249512,4/28/2019 18:50,72,1,73,426
187870,4/28/2019 18:52,35,1,36,427
176801,4/28/2019 18:52,56,1,16,428
190069,4/28/2019 18:55,77,1,82,429
186599,4/28/2019 18:56,44,1,68,430
181076,4/28/2019 18:56,29,1,44,431
187536,4/28/2019 18:57,54,1,55,432
180194,4/28/2019 19:00,33,1,35,433
189938,4/28/2019 19:01,62,1,95,434
182057,4/28/2019 19:02,70,1,16,435
194075,4/28/2019 19:02,22,1,66,436
177509,4/28/2019 19:03,42,1,88,437
189329,4/28/2019 19:03,20,1,54,438
180388,4/28/2019 19:05,21,1,28,439
193457,4/28/2019 19:06,74,1,85,440
180887,4/28/2019 19:08,80,1,82,441
191643,4/28/2019 19:09,61,1,95,442
183264,4/28/2019 19:10,49,1,74,443
181115,4/28/2019 19:10,66,1,88,444
187025,4/28/2019 19:10,29,1,61,445
181744,4/28/2019 19:11,3,1,96,446
193107,4/28/2019 19:13,62,1,65,447
182498,4/28/2019 19:13,61,1,41,448
186103,4/28/2019 19:15,57,1,80,449
178885,4/28/2019 19:16,88,1,91,450
190791,4/28/2019 19:18,22,2,59,451
186719,4/28/2019 19:20,91,1,57,452
179832,4/28/2019 19:23,46,1,64,453
185978,4/28/2019 19:25,24,1,78,454
181102,4/28/2019 19:25,89,1,12,455
185666,4/28/2019 19:29,18,1,82,456
183375,4/28/2019 19:30,88,1,46,457
177126,4/28/2019 19:31,94,1,27,458
183590,4/28/2019 19:32,97,1,61,459
183970,4/28/2019 19:32,66,1,70,460
179191,4/28/2019 19:33,37,1,12,461
186390,4/28/2019 19:33,56,1,84,462
177108,4/28/2019 19:34,5,1,5,463
179315,4/28/2019 19:35,56,1,69,464
193407,4/28/2019 19:36,18,1,21,465
181265,4/28/2019 19:39,57,1,21,466
190920,4/28/2019 19:43,101,1,44,467
185830,4/28/2019 19:44,21,1,65,468
179673,4/28/2019 19:44,70,2,21,469
177076,4/28/2019 19:45,77,1,88,470
182257,4/28/2019 19:45,7,1,23,471
185625,4/28/2019 19:46,67,1,78,472
191238,4/28/2019 19:49,28,1,38,473
249513,4/28/2019 19:51,46,1,5,474
249514,4/28/2019 19:51,39,1,8,475
187324,4/28/2019 19:51,59,1,16,476
181071,4/28/2019 19:53,61,1,38,477
187078,4/28/2019 19:54,73,1,65,478
184721,4/28/2019 19:56,45,1,18,479
192706,4/28/2019 20:00,97,1,22,480
177624,4/28/2019 20:01,62,1,12,481
184689,4/28/2019 20:02,29,1,33,482
180091,4/28/2019 20:03,8,1,6,483
191756,4/28/2019 20:06,11,1,85,484
187318,4/28/2019 20:09,78,1,13,485
185010,4/28/2019 20:11,86,1,25,486
179286,4/28/2019 20:11,23,1,64,487
182817,4/28/2019 20:12,57,1,86,488
177326,4/28/2019 20:17,98,1,9,489
188159,4/28/2019 20:22,91,1,70,490
190676,4/28/2019 20:25,74,1,29,491
191141,4/28/2019 20:29,64,1,32,492
189941,4/28/2019 20:29,21,1,85,493
189027,4/28/2019 20:29,54,2,91,494
181873,4/28/2019 20:30,28,1,41,495
180851,4/28/2019 20:30,85,1,51,496
189534,4/28/2019 20:34,100,1,28,497
249515,4/28/2019 20:34,33,1,96,498
186964,4/28/2019 20:34,58,1,71,499
249516,4/28/2019 20:34,2,1,45,500
177561,4/28/2019 20:41,82,1,73,501
186541,4/28/2019 20:42,38,1,83,502
249517,4/28/2019 20:43,64,1,54,503
249518,4/28/2019 20:43,81,1,63,504
177431,4/28/2019 20:43,43,2,100,505
193188,4/28/2019 20:47,85,1,54,506
184110,4/28/2019 20:47,19,1,85,507
186818,4/28/2019 20:47,50,2,11,508
190872,4/28/2019 20:47,94,2,41,509
182034,4/28/2019 20:48,66,1,10,510
189733,4/28/2019 20:56,4,1,21,511
189246,4/28/2019 20:58,64,2,4,512
185455,4/28/2019 21:00,9,1,64,513
192421,4/28/2019 21:03,29,1,7,514
192552,4/28/2019 21:04,33,1,67,515
192027,4/28/2019 21:10,37,1,76,516
186768,4/28/2019 21:10,61,1,83,517
189403,4/28/2019 21:11,94,1,83,518
189811,4/28/2019 21:11,3,1,74,519
249519,4/28/2019 21:13,14,1,92,520
249520,4/28/2019 21:13,40,1,52,521
249521,4/28/2019 21:13,17,1,83,522
249522,4/28/2019 21:13,80,1,27,523
190826,4/28/2019 21:17,11,1,66,524
191359,4/28/2019 21:19,92,4,81,525
182427,4/28/2019 21:20,14,1,46,526
189502,4/28/2019 21:23,27,1,98,527
191650,4/28/2019 21:25,49,1,41,528
185665,4/28/2019 21:27,66,1,12,529
186129,4/28/2019 21:30,92,1,86,530
178219,4/28/2019 21:30,43,2,36,531
187500,4/28/2019 21:33,98,1,17,532
182205,4/28/2019 21:33,26,1,84,533
177579,4/28/2019 21:33,36,1,73,534
249523,4/28/2019 21:34,65,1,78,535
249524,4/28/2019 21:34,17,1,45,536
188579,4/28/2019 21:35,101,1,75,537
188224,4/28/2019 21:36,47,1,83,538
192809,4/28/2019 21:37,35,1,81,539
189325,4/28/2019 21:39,81,1,16,540
179450,4/28/2019 21:47,30,1,84,541
188739,4/28/2019 21:48,49,1,44,542
183715,4/28/2019 21:52,9,1,95,543
187732,4/28/2019 21:56,61,1,16,544
179785,4/28/2019 22:03,34,1,82,545
193492,4/28/2019 22:06,15,1,12,546
184632,4/28/2019 22:10,17,1,98,547
192564,4/28/2019 22:11,12,1,56,548
180805,4/28/2019 22:12,7,2,30,549
186677,4/28/2019 22:14,7,1,45,550
179484,4/28/2019 22:17,95,1,3,551
177833,4/28/2019 22:17,73,1,26,552
177478,4/28/2019 22:18,90,1,32,553
189378,4/28/2019 22:18,50,1,24,554
189275,4/28/2019 22:20,71,1,41,555
178182,4/28/2019 22:20,96,1,45,556
185095,4/28/2019 22:21,21,1,41,557
179905,4/28/2019 22:23,5,1,56,558
183947,4/28/2019 22:23,75,4,98,559
183627,4/28/2019 22:24,12,1,57,560
188434,4/28/2019 22:25,14,1,88,561
183618,4/28/2019 22:25,21,1,87,562
184468,4/28/2019 22:26,96,1,33,563
190197,4/28/2019 22:26,36,1,2,564
190868,4/28/2019 22:26,36,1,73,565
193907,4/28/2019 22:31,64,1,71,566
180661,4/28/2019 22:34,43,1,7,567
178376,4/28/2019 22:39,15,1,35,568
192566,4/28/2019 22:41,50,1,95,569
183870,4/28/2019 22:41,86,1,98,570
185774,4/28/2019 22:47,62,1,99,571
249525,4/28/2019 22:51,13,1,76,572
249526,4/28/2019 22:51,59,1,58,573
180273,4/28/2019 22:53,74,1,93,574
186870,4/28/2019 22:54,98,1,48,575
177483,4/28/2019 22:55,21,1,51,576
189462,4/28/2019 22:57,73,1,95,577
193910,4/28/2019 23:02,61,1,86,578
187036,4/28/2019 23:02,15,1,31,579
176708,4/28/2019 23:03,82,1,53,580
186546,4/28/2019 23:07,12,1,68,581
181310,4/28/2019 23:08,22,2,80,582
183039,4/28/2019 23:11,82,1,57,583
190409,4/28/2019 23:11,70,1,25,584
187772,4/28/2019 23:14,18,1,93,585
184294,4/28/2019 23:18,53,1,29,586
180217,4/28/2019 23:26,53,2,86,587
178509,4/28/2019 23:26,72,1,89,588
190608,4/28/2019 23:31,90,2,53,589
184653,4/28/2019 23:48,89,1,98,590
188106,4/28/2019 23:50,7,1,13,591
193028,4/28/2019 23:54,100,3,55,592
190185,4/29/2019 0:00,70,1,49,1
190540,4/29/2019 0:00,93,1,57,2
183671,4/29/2019 0:03,22,1,75,3
184455,4/29/2019 0:09,93,1,44,4
191382,4/29/2019 0:13,71,1,89,5
177838,4/29/2019 0:16,49,6,53,6
182449,4/29/2019 0:18,10,1,25,7
182393,4/29/2019 0:36,63,1,24,8
178119,4/29/2019 0:48,72,1,59,9
192644,4/29/2019 0:56,83,1,13,10
191751,4/29/2019 0:59,25,1,52,11
187639,4/29/2019 1:13,57,1,82,12
190813,4/29/2019 1:15,52,1,65,13
186471,4/29/2019 1:51,87,2,47,14
191099,4/29/2019 2:14,91,1,91,15
193456,4/29/2019 2:59,5,1,73,16
183113,4/29/2019 3:05,47,2,18,17
190595,4/29/2019 3:17,8,1,19,18
193574,4/29/2019 3:22,18,1,67,19
182313,4/29/2019 3:33,1,1,31,20
193433,4/29/2019 3:49,78,2,65,21
